id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
282679b4,355,Mateusz Klich,POL,MF,D.C. United,34-047,1990,22.2,2,19,10,52.6,0.86,0.45,0.0,0.0,25.1,3,2,2,2.8,1.2,0.06,-0.8,-1.2,Matches,USA-Major League Soccer,24-25
4dbd4eb0,356,Jeorgio Kocevski,USA,"MF,FW",Orlando City,21-346,2002,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
4501fd21,357,Žan Kolmanič,SVN,"DF,FW",Austin,24-149,2000,5.8,0,2,0,0.0,0.34,0.0,0.0,,19.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
b57b998c,358,Georgios Koutsias,GRE,"FW,MF",Fire,20-173,2004,5.5,0,15,7,46.7,2.74,1.28,0.0,0.0,13.5,0,0,0,2.2,2.2,0.15,-2.2,-2.2,Matches,USA-Major League Soccer,24-25
1ea1a59a,359,Sebastian Kowalczyk,POL,"FW,MF",Dynamo FC,25-343,1998,16.6,3,27,9,33.3,1.62,0.54,0.11,0.33,16.5,0,0,0,3.4,3.4,0.13,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
068be155,360,Damir Kreilach,CRO,"FW,MF",Vancouver W'caps,35-105,1989,4.3,2,9,7,77.8,2.11,1.64,0.22,0.29,9.3,0,0,0,2.1,2.1,0.23,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
292a652a,361,Serhiy Kryvtsov,UKR,DF,Inter Miami,33-137,1991,13.4,1,3,2,66.7,0.22,0.15,0.33,0.5,9.2,0,0,0,0.3,0.3,0.11,0.7,0.7,Matches,USA-Major League Soccer,24-25
ef7c10e0,362,Theodore Ku-Dipietro,USA,"MF,FW",D.C. United,22-184,2002,15.5,2,29,6,20.7,1.88,0.39,0.07,0.33,13.9,0,0,0,4.8,4.8,0.17,-2.8,-2.8,Matches,USA-Major League Soccer,24-25
cba16a46,363,Yuya Kubo,JPN,"FW,DF",FC Cincinnati,30-219,1993,19.0,9,46,17,37.0,2.42,0.89,0.2,0.53,16.9,0,0,0,6.9,6.9,0.15,2.1,2.1,Matches,USA-Major League Soccer,24-25
37295115,364,Mathías Laborda,URU,DF,Vancouver W'caps,24-319,1999,15.6,2,9,3,33.3,0.58,0.19,0.22,0.67,11.0,0,0,0,1.3,1.3,0.14,0.7,0.7,Matches,USA-Major League Soccer,24-25
bcb2282d,365,Lassi Lappalainen,FIN,"DF,MF",CF Montréal,25-341,1998,2.8,0,4,0,0.0,1.42,0.0,0.0,,16.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
68d48a71,366,Jesús David Murillo Largacha,COL,DF,LAFC,30-163,1994,18.8,0,8,3,37.5,0.43,0.16,0.0,0.0,9.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
ecdbe767,367,Oliver Larraz,USA,MF,Rapids,22-318,2001,18.6,1,14,6,42.9,0.75,0.32,0.07,0.17,18.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
276fdbe4,368,Richie Laryea,CAN,DF,Toronto FC,29-205,1995,2.6,1,1,1,100.0,0.38,0.38,1.0,1.0,4.3,0,0,0,0.5,0.5,0.53,0.5,0.5,Matches,USA-Major League Soccer,24-25
bd7b916c,369,Ariel Lassiter,CRC,"DF,MF",CF Montréal,29-307,1994,17.7,3,25,12,48.0,1.41,0.68,0.12,0.25,21.5,4,0,0,2.8,2.8,0.11,0.2,0.2,Matches,USA-Major League Soccer,24-25
874a5031,370,Randall Leal,CRC,MF,Nashville,27-198,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
f2571c91,371,Tim Leibold,GER,DF,Sporting KC,30-243,1993,18.1,1,11,4,36.4,0.61,0.22,0.09,0.25,20.2,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches,USA-Major League Soccer,24-25
ec80ba72,372,Brooks Lennon,USA,"DF,MF",Atlanta Utd,26-312,1997,25.0,0,7,0,0.0,0.28,0.0,0.0,,17.6,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
1fafbf53,373,Tucker Lepley,USA,MF,LA Galaxy,22-195,2002,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
2501eb59,374,Jonathan Lewis,USA,"FW,MF",Rapids,27-056,1997,4.1,2,13,3,23.1,3.15,0.73,0.15,0.67,15.3,0,0,0,1.4,1.4,0.11,0.6,0.6,Matches,USA-Major League Soccer,24-25
ecc3a9c9,375,Danny Leyva,USA,MF,Seattle,21-086,2003,2.1,0,5,0,0.0,2.39,0.0,0.0,,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
959686eb,376,Nick Lima,USA,DF,NE Revolution,29-256,1994,16.1,0,3,0,0.0,0.19,0.0,0.0,,20.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
83cb6e59,377,Jaylin Lindsey,USA,DF,Charlotte,24-125,2000,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
73019c31,378,Sebastian Lletget,USA,MF,FC Dallas,31-331,1992,13.5,1,10,5,50.0,0.74,0.37,0.1,0.2,22.0,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
8f62b6ee,379,Hugo Lloris,FRA,GK,LAFC,37-217,1986,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
84d6ce13,380,Saba Lobzhanidze,GEO,"FW,MF",Atlanta Utd,29-225,1994,18.4,6,52,20,38.5,2.83,1.09,0.12,0.3,15.1,2,0,0,6.7,6.7,0.13,-0.7,-0.7,Matches,USA-Major League Soccer,24-25
33c69aa0,381,Robin Lod,FIN,"MF,FW",Minnesota Utd,31-104,1993,19.3,6,30,12,40.0,1.56,0.62,0.2,0.5,19.6,2,0,0,3.8,3.8,0.13,2.2,2.2,Matches,USA-Major League Soccer,24-25
fe81d0d1,382,Nicolás Lodeiro,URU,MF,Orlando City,35-131,1989,16.9,1,29,7,24.1,1.71,0.41,0.03,0.14,19.4,1,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
ce037639,383,Jasper Löffelsend,GER,MF,Rapids,26-324,1997,3.2,0,2,1,50.0,0.63,0.31,0.0,0.0,25.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
46b89640,384,Aaron Long,USA,DF,LAFC,31-292,1992,19.2,0,6,1,16.7,0.31,0.05,0.0,0.0,11.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
5a4280b1,385,Kevin Long,IRL,DF,Toronto FC,33-347,1990,19.5,0,5,1,20.0,0.26,0.05,0.0,0.0,10.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
c0027d2d,386,Matthew Longstaff,ENG,MF,Toronto FC,24-131,2000,18.1,2,18,6,33.3,0.99,0.33,0.11,0.33,16.0,0,0,0,2.9,2.9,0.16,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
7b02a7e1,387,Antino Lopez,USA,MF,Seattle,22-070,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
2e8597d8,388,Hernán López Muñoz,ARG,"MF,FW",SJ Earthquakes,23-327,2000,12.6,4,30,5,16.7,2.39,0.4,0.13,0.8,23.8,0,0,0,3.0,3.0,0.1,1.0,1.0,Matches,USA-Major League Soccer,24-25
95c5f7c1,389,Evan Louro,USA,GK,FC Cincinnati,28-193,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
db97d838,390,Daniel Lovitz,USA,DF,Nashville,32-338,1991,17.2,0,2,0,0.0,0.12,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,USA-Major League Soccer,24-25
b6e2e54c,391,Damion Lowe,JAM,DF,Philadelphia,31-086,1993,10.7,0,12,2,16.7,1.12,0.19,0.0,0.0,17.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
70678132,392,Eduard Löwen,GER,MF,St. Louis,27-184,1997,12.8,3,35,8,22.9,2.73,0.62,0.03,0.13,27.3,9,2,3,3.8,1.6,0.05,-0.8,-0.6,Matches,USA-Major League Soccer,24-25
e67f8af0,393,Diego Luna,USA,FW,RSL,20-327,2003,18.6,5,38,14,36.8,2.04,0.75,0.13,0.36,19.3,1,0,0,4.2,4.2,0.12,0.8,0.8,Matches,USA-Major League Soccer,24-25
abe9908a,394,Benjamin Lundt,GER,GK,St. Louis,28-310,1995,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
c81d718e,395,Jack Lynn,USA,"FW,MF",Orlando City,24-200,2000,2.8,2,6,3,50.0,2.14,1.07,0.33,0.67,7.6,0,0,0,2.5,2.5,0.41,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
5bdec47f,396,Larrys Mabiala,COD,DF,Portland Timbers,36-296,1987,0.5,0,1,0,0.0,2.0,0.0,0.0,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,USA-Major League Soccer,24-25
3a37d349,397,Aimé Mabika,ZAM,DF,Toronto FC,25-349,1998,3.7,0,4,0,0.0,1.07,0.0,0.0,,13.2,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
06caac45,398,Zac MacMath,USA,GK,RSL,32-358,1991,18.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
b6111d16,399,Lukas MacNaughton,CAN,DF,Nashville,29-144,1995,4.6,0,4,2,50.0,0.88,0.44,0.0,0.0,7.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
64c98878,400,Talles Magno,BRA,"FW,MF",NYCFC,22-034,2002,0.8,1,2,1,50.0,2.65,1.32,0.0,0.0,20.4,0,1,1,0.9,0.1,0.04,0.1,-0.1,Matches,USA-Major League Soccer,24-25
0c6f2fa6,401,Jack Maher,USA,DF,Nashville,24-276,1999,22.0,1,6,1,16.7,0.27,0.05,0.17,1.0,6.2,0,0,0,0.9,0.9,0.16,0.1,0.1,Matches,USA-Major League Soccer,24-25
cd606f1a,402,Cassius Mailula,RSA,"MF,DF",Toronto FC,23-048,2001,0.2,0,2,1,50.0,9.47,4.74,0.0,0.0,13.6,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
9d83969b,403,Adilson Malanda,FRA,DF,Charlotte,22-275,2001,23.0,1,5,3,60.0,0.22,0.13,0.2,0.33,17.8,1,0,0,1.1,1.1,0.23,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
7f19cbe0,404,Elias Manoel,BRA,FW,NY Red Bulls,22-243,2001,12.7,5,35,15,42.9,2.76,1.18,0.11,0.27,17.3,0,1,1,5.9,5.1,0.15,-0.9,-1.1,Matches,USA-Major League Soccer,24-25
da0bb55a,405,Paul Marie,FRA,DF,SJ Earthquakes,29-128,1995,12.5,2,5,3,60.0,0.4,0.24,0.4,0.67,18.7,0,0,0,0.6,0.6,0.13,1.4,1.4,Matches,USA-Major League Soccer,24-25
565fde4a,406,Anthony Markanich,PHI,DF,St. Louis,24-217,1999,14.6,0,17,6,35.3,1.17,0.41,0.0,0.0,23.0,0,0,0,0.6,0.5,0.03,-0.6,-0.5,Matches,USA-Major League Soccer,24-25
b9459f85,407,Jahkeele Marshall-Rutty,CAN,"DF,MF",Toronto FC,20-044,2004,11.5,1,12,2,16.7,1.04,0.17,0.08,0.5,16.3,0,0,0,0.9,0.9,0.08,0.1,0.1,Matches,USA-Major League Soccer,24-25
20de0b83,408,Alonso Martínez,CRC,FW,NYCFC,25-289,1998,9.4,8,34,16,47.1,3.6,1.7,0.24,0.5,15.7,0,0,0,6.2,6.2,0.18,1.8,1.8,Matches,USA-Major League Soccer,24-25
52fe0ad4,409,David Martínez,VEN,"FW,MF",LAFC,18-174,2006,1.6,1,12,6,50.0,7.3,3.65,0.08,0.17,21.9,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches,USA-Major League Soccer,24-25
e73f0aa1,410,Josef Martínez,VEN,"FW,MF",CF Montréal,31-072,1993,9.8,5,30,8,26.7,3.06,0.82,0.13,0.5,15.4,2,1,1,6.0,5.2,0.17,-1.0,-1.2,Matches,USA-Major League Soccer,24-25
56b7c09b,411,Luís Martins,POR,"DF,MF",Vancouver W'caps,32-050,1992,8.6,0,4,1,25.0,0.47,0.12,0.0,0.0,24.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
4d6ec370,412,Thiago Martins,BRA,DF,NYCFC,29-135,1995,22.0,0,6,0,0.0,0.27,0.0,0.0,,10.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
3bd3bcc4,413,Alexandru Mățan,ROU,MF,Crew,24-336,1999,8.6,1,8,5,62.5,0.93,0.58,0.13,0.2,15.7,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches,USA-Major League Soccer,24-25
52fdf512,414,Andreas Maxsø,DEN,DF,Rapids,30-134,1994,26.0,0,11,3,27.3,0.42,0.12,0.0,0.0,12.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
f6315619,415,Olivier Mbaizo,CMR,DF,Philadelphia,26-350,1997,8.6,0,4,0,0.0,0.46,0.0,0.0,,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
249362e9,416,John McCarthy,USA,GK,LA Galaxy,32-026,1992,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
b74e58c0,417,Dax McCarty,USA,MF,Atlanta Utd,37-091,1987,8.1,0,8,0,0.0,0.99,0.0,0.0,,20.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
c0bdf952,418,Christian McFarlane,ENG,"DF,MF",NYCFC,17-187,2007,2.6,0,1,0,0.0,0.38,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
e2b8c25c,419,Jack McGlynn,USA,MF,Philadelphia,21-023,2003,19.2,3,34,13,38.2,1.77,0.68,0.09,0.23,25.6,3,0,0,1.8,1.8,0.05,1.2,1.2,Matches,USA-Major League Soccer,24-25
83129dc7,420,Zac McGraw,CAN,DF,Portland Timbers,27-052,1997,9.5,0,2,1,50.0,0.21,0.11,0.0,0.0,10.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
e0d45022,421,Duncan McGuire,USA,FW,Orlando City,23-176,2001,14.9,7,34,13,38.2,2.28,0.87,0.21,0.54,11.4,0,0,0,5.0,5.0,0.15,2.0,2.0,Matches,USA-Major League Soccer,24-25
ab36595d,422,Thomas McNamara,USA,"FW,MF",NE Revolution,33-175,1991,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
9a01d4ba,423,Brendan McSorley,USA,FW,St. Louis,22-180,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
149d8165,424,Christopher McVey,SWE,DF,D.C. United,27-109,1997,17.6,1,6,2,33.3,0.34,0.11,0.17,0.5,10.4,0,0,0,1.0,1.0,0.16,0.0,0.0,Matches,USA-Major League Soccer,24-25
18f0723b,425,Ryan Meara,USA,GK,NY Red Bulls,33-258,1990,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
cc741f50,426,Tim Melia,USA,GK,Sporting KC,38-076,1986,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
8087e6cb,427,Jonathan Mensah,GHA,"DF,FW",NE Revolution,34-017,1990,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
9d66e108,428,Loïc Mesanvi,TOG,FW,Minnesota Utd,20-298,2003,0.5,0,1,1,100.0,2.05,2.05,0.0,0.0,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
d70ce98e,429,Lionel Messi,ARG,FW,Inter Miami,37-036,1987,11.5,12,57,25,43.9,4.96,2.17,0.19,0.44,19.0,10,1,1,8.3,7.5,0.13,3.7,3.5,Matches,USA-Major League Soccer,24-25
9fc0f253,430,Matt Miazga,USA,DF,FC Cincinnati,29-011,1995,15.7,0,10,2,20.0,0.64,0.13,0.0,0.0,21.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
ea95d7a6,431,Micael,BRA,DF,Dynamo FC,23-353,2000,21.8,0,9,1,11.1,0.41,0.05,0.0,0.0,16.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
151ca25f,432,Benji Michel,USA,FW,RSL,26-281,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
98cd66a3,433,Novak Mićović,SRB,GK,LA Galaxy,22-279,2001,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
83cf9719,434,Djordje Mihailovic,USA,MF,Rapids,25-263,1998,20.4,10,36,15,41.7,1.76,0.73,0.19,0.47,21.4,13,3,4,8.7,5.0,0.15,1.3,2.0,Matches,USA-Major League Soccer,24-25
c54638ba,435,Jovan Mijatović,SRB,"FW,MF",NYCFC,19-019,2005,2.7,0,7,0,0.0,2.64,0.0,0.0,,15.2,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
c0593f5d,436,Eric Miller,USA,DF,Portland Timbers,31-197,1993,10.4,1,5,2,40.0,0.48,0.19,0.2,0.5,10.2,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches,USA-Major League Soccer,24-25
0646bd8a,437,Kamal Miller,CAN,DF,Portland Timbers,27-075,1997,15.3,0,7,0,0.0,0.46,0.0,0.0,,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
6cb5be4f,438,Peyton Miller,USA,"DF,MF",NE Revolution,17-076,2007,1.1,0,2,0,0.0,1.84,0.0,0.0,,17.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
7827a6b3,439,Tyler Miller,USA,GK,D.C. United,31-140,1993,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
574a5662,440,Georgi Minoungou,CIV,FW,Seattle,22-005,2002,1.1,0,3,0,0.0,2.84,0.0,0.0,,11.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
193b60a6,441,Roald Mitchell,USA,FW,NY Red Bulls,21-199,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
85430bbc,442,Shakur Mohammed,GHA,"MF,FW",Orlando City,20-338,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
3b9f859b,443,Shaq Moore,USA,DF,Nashville,27-271,1996,12.0,1,13,5,38.5,1.08,0.42,0.08,0.2,19.4,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches,USA-Major League Soccer,24-25
f4b0ea46,444,Felipe Mora,CHI,FW,Portland Timbers,30-363,1993,14.4,11,40,17,42.5,2.77,1.18,0.25,0.59,11.7,0,1,1,9.9,9.1,0.23,1.1,0.9,Matches,USA-Major League Soccer,24-25
ff45add5,445,Alfredo Morales,USA,MF,SJ Earthquakes,34-079,1990,6.1,0,5,1,20.0,0.82,0.16,0.0,0.0,10.4,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
2fb02c65,446,Efrain Morales,BOL,DF,Atlanta Utd,20-148,2004,2.7,0,3,1,33.3,1.11,0.37,0.0,0.0,7.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
f99f37fc,447,Maximiliano Moralez,ARG,"MF,FW",NYCFC,37-154,1987,3.1,0,5,2,40.0,1.62,0.65,0.0,0.0,16.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
f10983ae,448,Steven Moreira,CPV,DF,Crew,29-352,1994,18.4,2,6,3,50.0,0.33,0.16,0.33,0.67,21.0,0,0,0,1.1,1.1,0.19,0.9,0.9,Matches,USA-Major League Soccer,24-25
3261d0e4,449,Santiago Moreno,COL,"FW,MF",Portland Timbers,24-100,2000,19.8,6,39,14,35.9,1.97,0.71,0.15,0.43,18.6,0,0,0,3.4,3.4,0.09,2.6,2.6,Matches,USA-Major League Soccer,24-25
b675e328,450,Lewis Morgan,SCO,"FW,MF",NY Red Bulls,27-304,1996,18.8,12,64,26,40.6,3.4,1.38,0.17,0.42,17.1,0,1,2,9.4,7.9,0.12,2.6,3.1,Matches,USA-Major League Soccer,24-25
3778339c,451,Aidan Morris,USA,MF,Crew,22-257,2001,14.2,2,20,5,25.0,1.41,0.35,0.1,0.4,23.3,0,0,0,2.0,2.0,0.1,0.0,0.0,Matches,USA-Major League Soccer,24-25
bd298d0d,452,Jordan Morris,USA,FW,Seattle,29-278,1994,22.2,9,40,20,50.0,1.8,0.9,0.23,0.45,11.5,0,0,0,6.7,6.7,0.17,2.3,2.3,Matches,USA-Major League Soccer,24-25
15cda5f6,453,Edwin Mosquera,COL,"FW,MF",Atlanta Utd,23-033,2001,4.5,0,11,3,27.3,2.45,0.67,0.0,0.0,15.2,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches,USA-Major League Soccer,24-25
1ee0513b,454,Jean Mota,BRA,MF,Inter Miami,30-289,1993,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ed42a43f,455,Cole Mrowka,USA,MF,Crew,18-115,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
a5334099,456,Chris Mueller,USA,"FW,MF",Fire,27-336,1996,10.7,0,14,5,35.7,1.3,0.47,0.0,0.0,18.4,1,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
87fe8526,457,Hany Mukhtar,GER,"MF,FW",Nashville,29-131,1995,21.8,5,67,16,23.9,3.08,0.74,0.03,0.13,22.9,5,3,4,7.2,4.0,0.06,-2.2,-2.0,Matches,USA-Major League Soccer,24-25
6a7a3769,458,Luis Müller,GER,"FW,MF",LAFC,23-169,2001,0.1,0,1,1,100.0,11.25,11.25,0.0,0.0,16.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,USA-Major League Soccer,24-25
ce44f0de,459,Daniel Munie,USA,DF,SJ Earthquakes,24-171,2000,8.4,0,5,1,20.0,0.6,0.12,0.0,0.0,10.2,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
eb2fe5b6,460,Luis Muriel,COL,FW,Orlando City,33-105,1991,14.7,3,45,14,31.1,3.07,0.95,0.04,0.14,23.1,3,1,1,3.6,2.8,0.06,-0.6,-0.8,Matches,USA-Major League Soccer,24-25
c6d233e3,461,Ian Murphy,USA,DF,FC Cincinnati,24-196,2000,20.2,0,1,0,0.0,0.05,0.0,0.0,,5.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
a1f61bdf,462,Jacob Murrell,USA,"FW,MF",D.C. United,20-123,2004,8.5,1,24,7,29.2,2.82,0.82,0.04,0.14,15.8,0,0,0,2.4,2.4,0.1,-1.4,-1.4,Matches,USA-Major League Soccer,24-25
4567a0b4,463,Petar Musa,CRO,FW,FC Dallas,26-148,1998,20.3,13,68,24,35.3,3.34,1.18,0.18,0.5,18.5,1,1,1,8.4,7.6,0.11,4.6,4.4,Matches,USA-Major League Soccer,24-25
925a2703,464,Daniel Musovski,USA,"FW,MF",Seattle,28-243,1995,5.5,1,13,7,53.8,2.34,1.26,0.08,0.14,12.4,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
2c1025bf,465,Alex Muyl,USA,"FW,DF",Nashville,28-304,1995,17.9,1,18,4,22.2,1.01,0.22,0.06,0.25,14.7,0,0,0,2.0,2.0,0.11,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
bf7ba1d8,466,Tristan Muyumba,,MF,Atlanta Utd,27-145,1997,21.2,0,26,1,3.8,1.22,0.05,0.0,0.0,20.4,0,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches,USA-Major League Soccer,24-25
6219c704,467,Darlington Nagbe,USA,MF,Crew,34-011,1990,18.7,0,3,1,33.3,0.16,0.05,0.0,0.0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
61c628be,468,Federico Navarro,ARG,MF,Fire,24-143,2000,4.8,0,2,1,50.0,0.41,0.21,0.0,0.0,12.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
4b5ab509,469,Rafael Navarro,BRA,FW,Rapids,24-107,2000,22.9,11,58,24,41.4,2.53,1.05,0.12,0.29,16.2,0,4,7,12.7,7.2,0.12,-1.7,-0.2,Matches,USA-Major League Soccer,24-25
ca1e91a1,470,Jalen Neal,USA,DF,LA Galaxy,20-341,2003,11.4,0,1,0,0.0,0.09,0.0,0.0,,11.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,USA-Major League Soccer,24-25
24f4dd87,471,Dylan Nealis,USA,DF,NY Red Bulls,26-000,1998,20.2,0,23,3,13.0,1.14,0.15,0.0,0.0,17.3,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches,USA-Major League Soccer,24-25
8c1b17b3,472,Sean Nealis,USA,DF,NY Red Bulls,27-199,1997,19.5,0,14,3,21.4,0.72,0.15,0.0,0.0,10.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
a61d2c1a,473,Franco Negri,ARG,DF,Inter Miami,29-161,1995,6.8,0,1,0,0.0,0.15,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,USA-Major League Soccer,24-25
